,State_Code,District_code,Area_name,Type,Age_grp,Total_Person,Total_Male,Total_Female,Illiterate_Person,Illiterate_Male,Illiterate_Female,Literate_Person,Literate_Male,Literate_Female,Literate but below primary_Person,Literate but below primary_Male,Literate but below primary_Female,Primary but below middle_Person,Primary but below middle_Male,Primary but below middle_Female,Middle but below matric/secondary_Person,Middle but below matric/secondary_Male,Middle but below matric/secondary_Female,Matric/Secondary but below graduate_Person,Matric/Secondary but below graduate_Male,Matric/Secondary but below graduate_Female,Graduate and above_Person,Graduate and above_Male,Graduate and above_Female
2620,30,000,State - GOA,Total,9,20934,10646,10288,815,391,424,20119,10255,9864,18629,9491,9138,1043,521,522,0,0,0,0,0,0,0,0,0
2621,30,000,State - GOA,Total,10,23764,12265,11499,920,441,479,22844,11824,11020,15906,8293,7613,6378,3222,3156,0,0,0,0,0,0,0,0,0
2622,30,000,State - GOA,Total,11,22821,11821,11000,617,281,336,22204,11540,10664,6274,3423,2851,15385,7827,7558,0,0,0,0,0,0,0,0,0
2623,30,000,State - GOA,Total,12,21334,11171,10163,474,206,268,20860,10965,9895,1999,1166,833,17176,8928,8248,1240,630,610,0,0,0,0,0,0
2624,30,000,State - GOA,Total,13,21458,11002,10456,444,197,247,21014,10805,10209,913,522,391,14415,7447,6968,5198,2570,2628,0,0,0,0,0,0
2625,30,000,State - GOA,Total,14,21612,11158,10454,453,202,251,21159,10956,10203,562,335,227,7023,3943,3080,13091,6427,6664,0,0,0,0,0,0
2626,30,000,State - GOA,Total,15,21859,11343,10516,517,220,297,21342,11123,10219,460,265,195,3525,2081,1444,10294,5409,4885,6544,3082,3462,0,0,0
2627,30,000,State - GOA,Total,16,21041,11005,10036,495,226,269,20546,10779,9767,463,262,201,2259,1333,926,5968,3315,2653,11343,5602,5741,0,0,0
2628,30,000,State - GOA,Total,17,21037,10844,10193,532,258,274,20505,10586,9919,490,258,232,1843,1039,804,4144,2379,1765,13409,6585,6824,0,0,0
2629,30,000,State - GOA,Total,18,24876,13363,11513,884,430,454,23992,12933,11059,696,358,338,2306,1357,949,3684,2143,1541,16282,8483,7799,0,0,0
2630,30,000,State - GOA,Total,19,25062,13520,11542,872,437,435,24190,13083,11107,718,375,343,2090,1191,899,3461,1940,1521,16760,8928,7832,0,0,0
2631,30,000,State - GOA,Total,20-24,130745,70616,60129,6124,2811,3313,124621,67805,56816,3851,2005,1846,12823,7127,5696,17844,10139,7705,59492,34884,24608,22250,9286,12964
2632,30,000,State - GOA,Total,25-29,132626,67744,64882,8017,3203,4814,124609,64541,60068,4524,2163,2361,13274,7053,6221,18457,10224,8233,49413,27338,22075,26799,11816,14983
2633,30,000,State - GOA,Total,30-34,125859,63471,62388,8385,3236,5149,117474,60235,57239,5137,2273,2864,12615,6360,6255,17038,9360,7678,49491,26985,22506,21827,9962,11865
2634,30,000,State - GOA,Total,35-39,126298,63541,62757,10684,3883,6801,115614,59658,55956,6860,2887,3973,13361,6414,6947,17514,9195,8319,46512,26034,20478,19412,9695,9717
2635,30,000,State - GOA,Total,40-44,108512,55504,53008,11758,4035,7723,96754,51469,45285,7587,3270,4317,11736,5793,5943,14575,8119,6456,37114,21435,15679,15409,8151,7258
2636,30,000,State - GOA,Total,45-49,94736,47867,46869,13079,4267,8812,81657,43600,38057,8800,3982,4818,11540,5677,5863,11597,6631,4966,29131,17106,12025,11492,6195,5297
2637,30,000,State - GOA,Total,50-54,76592,38782,37810,12505,3743,8762,64087,35039,29048,8169,3762,4407,9195,4775,4420,8093,4829,3264,21619,12903,8716,9450,5503,3947
2638,30,000,State - GOA,Total,55-59,65553,32021,33532,12838,3473,9365,52715,28548,24167,7635,3453,4182,7557,3845,3712,5609,3268,2341,16935,9995,6940,8170,5196,2974
2639,30,000,State - GOA,Total,60-64,61104,29100,32004,17170,4718,12452,43934,24382,19552,8639,4453,4186,6280,3398,2882,4109,2493,1616,12126,7412,4714,5782,3898,1884
2640,30,000,State - GOA,Total,65-69,41019,19005,22014,13352,3715,9637,27667,15290,12377,6702,3564,3138,3787,1963,1824,2100,1247,853,6907,4311,2596,2935,2098,837
2641,30,000,State - GOA,Total,70-74,29055,12890,16165,10659,2927,7732,18396,9963,8433,5013,2685,2328,2708,1449,1259,1122,669,453,4144,2573,1571,1558,1099,459
2642,30,000,State - GOA,Total,75-79,16536,7228,9308,5608,1487,4121,10928,5741,5187,3077,1607,1470,1615,812,803,595,319,276,2580,1585,995,852,620,232
2643,30,000,State - GOA,Total,80+,15781,6092,9689,6112,1483,4629,9669,4609,5060,2547,1186,1361,1401,666,735,605,286,319,2234,1294,940,758,480,278
2644,30,000,State - GOA,Total,Age not stated,2094,1098,996,406,148,258,1688,950,738,163,73,90,160,79,81,185,124,61,393,217,176,134,78,56
2645,30,000,State - GOA,Rural,All ages,551731,275436,276295,120460,48293,72167,431271,227143,204128,68444,34450,33994,72753,37650,35103,73201,40225,32976,137838,77803,60035,34633,17361,17272
2646,30,000,State - GOA,Rural,0-6,54014,27772,26242,54014,27772,26242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,30,000,State - GOA,Rural,7,7946,4093,3853,1357,712,645,6589,3381,3208,6250,3199,3051,0,0,0,0,0,0,0,0,0,0,0,0
2648,30,000,State - GOA,Rural,8,7468,3821,3647,384,194,190,7084,3627,3457,6898,3529,3369,0,0,0,0,0,0,0,0,0,0,0,0
2649,30,000,State - GOA,Rural,9,7775,3911,3864,234,114,120,7541,3797,3744,7020,3528,3492,355,181,174,0,0,0,0,0,0,0,0,0
2650,30,000,State - GOA,Rural,10,8934,4509,4425,283,144,139,8651,4365,4286,6183,3146,3037,2245,1099,1146,0,0,0,0,0,0,0,0,0
2651,30,000,State - GOA,Rural,11,8504,4289,4215,189,87,102,8315,4202,4113,2453,1309,1144,5648,2783,2865,0,0,0,0,0,0,0,0,0
2652,30,000,State - GOA,Rural,12,7932,4146,3786,150,64,86,7782,4082,3700,791,468,323,6413,3320,3093,409,205,204,0,0,0,0,0,0
2653,30,000,State - GOA,Rural,13,8091,4167,3924,152,68,84,7939,4099,3840,370,207,163,5663,2926,2737,1719,869,850,0,0,0,0,0,0
2654,30,000,State - GOA,Rural,14,8205,4193,4012,152,62,90,8053,4131,3922,232,140,92,2893,1635,1258,4746,2268,2478,0,0,0,0,0,0
2655,30,000,State - GOA,Rural,15,8123,4133,3990,157,68,89,7966,4065,3901,190,110,80,1515,865,650,3902,1993,1909,2164,995,1169,0,0,0
2656,30,000,State - GOA,Rural,16,7912,4129,3783,166,81,85,7746,4048,3698,170,95,75,918,527,391,2543,1380,1163,3892,1928,1964,0,0,0
2657,30,000,State - GOA,Rural,17,8058,4145,3913,177,91,86,7881,4054,3827,174,94,80,794,419,375,1959,1107,852,4686,2300,2386,0,0,0
2658,30,000,State - GOA,Rural,18,9116,4815,4301,279,130,149,8837,4685,4152,262,123,139,874,497,377,1671,910,761,5640,2944,2696,0,0,0
2659,30,000,State - GOA,Rural,19,9162,4778,4384,307,156,151,8855,4622,4233,259,137,122,821,466,355,1647,863,784,5682,2920,2762,0,0,0
2660,30,000,State - GOA,Rural,20-24,47290,24590,22700,1889,831,1058,45401,23759,21642,1502,723,779,5098,2720,2378,8361,4467,3894,20844,11661,9183,6424,2590,3834
2661,30,000,State - GOA,Rural,25-29,49917,25250,24667,2594,984,1610,47323,24266,23057,1933,845,1088,5446,2753,2693,9102,4909,4193,18571,10159,8412,7448,3290,4158
2662,30,000,State - GOA,Rural,30-34,48264,24210,24054,2933,1044,1889,45331,23166,22165,2450,1006,1444,5512,2634,2878,8464,4605,3859,18604,10182,8422,5655,2636,3019
2663,30,000,State - GOA,Rural,35-39,48386,24268,24118,4188,1341,2847,44198,22927,21271,3517,1405,2112,5874,2760,3114,8323,4435,3888,16882,9615,7267,4616,2426,2190
2664,30,000,State - GOA,Rural,40-44,40382,20562,19820,5094,1572,3522,35288,18990,16298,3963,1696,2267,5033,2460,2573,6670,3865,2805,12151,7197,4954,3244,1839,1405
2665,30,000,State - GOA,Rural,45-49,35607,17794,17813,6095,1783,4312,29512,16011,13501,4615,2212,2403,4907,2473,2434,4951,2970,1981,9166,5538,3628,2070,1150,920
2666,30,000,State - GOA,Rural,50-54,28856,14247,14609,6126,1715,4411,22730,12532,10198,4268,2093,2175,3806,2086,1720,3296,2057,1239,6508,3982,2526,1610,1001,609
2667,30,000,State - GOA,Rural,55-59,25084,12044,13040,6397,1631,4766,18687,10413,8274,3724,1886,1838,3140,1757,1383,2241,1349,892,5144,3240,1904,1468,978,490
2668,30,000,State - GOA,Rural,60-64,24296,11280,13016,8715,2391,6324,15581,8889,6692,3899,2221,1678,2446,1406,1040,1545,979,566,3519,2338,1181,1054,742,312
2669,30,000,State - GOA,Rural,65-69,16890,7627,9263,6989,2080,4909,9901,5547,4354,3014,1766,1248,1400,781,619,765,479,286,1845,1215,630,495,353,142
2670,30,000,State - GOA,Rural,70-74,11833,5024,6809,5505,1564,3941,6328,3460,2868,2027,1212,815,868,510,358,386,241,145,1103,715,388,251,171,80
2671,30,000,State - GOA,Rural,75-79,6436,2742,3694,2789,762,2027,3647,1980,1667,1201,718,483,527,293,234,200,115,85,665,430,235,134,94,40
2672,30,000,State - GOA,Rural,80+,6332,2413,3919,2970,790,2180,3362,1623,1739,985,541,444,489,267,222,207,95,112,628,352,276,119,66,53
2673,30,000,State - GOA,Rural,Age not stated,918,484,434,175,62,113,743,422,321,94,41,53,68,32,36,94,64,30,144,92,52,45,25,20
2674,30,000,State - GOA,Urban,All ages,906814,463704,443110,172598,75024,97574,734216,388680,345536,92859,46047,46812,108742,56650,52092,93322,51491,41831,264591,148949,115642,112195,56716,55479
2675,30,000,State - GOA,Urban,0-6,90597,46688,43909,90597,46688,43909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2676,30,000,State - GOA,Urban,7,13419,6975,6444,2238,1170,1068,11181,5805,5376,10646,5530,5116,0,0,0,0,0,0,0,0,0,0,0,0
2677,30,000,State - GOA,Urban,8,12793,6694,6099,748,363,385,12045,6331,5714,11695,6128,5567,0,0,0,0,0,0,0,0,0,0,0,0
2678,30,000,State - GOA,Urban,9,13159,6735,6424,581,277,304,12578,6458,6120,11609,5963,5646,688,340,348,0,0,0,0,0,0,0,0,0
2679,30,000,State - GOA,Urban,10,14830,7756,7074,637,297,340,14193,7459,6734,9723,5147,4576,4133,2123,2010,0,0,0,0,0,0,0,0,0
2680,30,000,State - GOA,Urban,11,14317,7532,6785,428,194,234,13889,7338,6551,3821,2114,1707,9737,5044,4693,0,0,0,0,0,0,0,0,0
2681,30,000,State - GOA,Urban,12,13402,7025,6377,324,142,182,13078,6883,6195,1208,698,510,10763,5608,5155,831,425,406,0,0,0,0,0,0
2682,30,000,State - GOA,Urban,13,13367,6835,6532,292,129,163,13075,6706,6369,543,315,228,8752,4521,4231,3479,1701,1778,0,0,0,0,0,0
2683,30,000,State - GOA,Urban,14,13407,6965,6442,301,140,161,13106,6825,6281,330,195,135,4130,2308,1822,8345,4159,4186,0,0,0,0,0,0
2684,30,000,State - GOA,Urban,15,13736,7210,6526,360,152,208,13376,7058,6318,270,155,115,2010,1216,794,6392,3416,2976,4380,2087,2293,0,0,0
2685,30,000,State - GOA,Urban,16,13129,6876,6253,329,145,184,12800,6731,6069,293,167,126,1341,806,535,3425,1935,1490,7451,3674,3777,0,0,0
2686,30,000,State - GOA,Urban,17,12979,6699,6280,355,167,188,12624,6532,6092,316,164,152,1049,620,429,2185,1272,913,8723,4285,4438,0,0,0
2687,30,000,State - GOA,Urban,18,15760,8548,7212,605,300,305,15155,8248,6907,434,235,199,1432,860,572,2013,1233,780,10642,5539,5103,0,0,0
2688,30,000,State - GOA,Urban,19,15900,8742,7158,565,281,284,15335,8461,6874,459,238,221,1269,725,544,1814,1077,737,11078,6008,5070,0,0,0
2689,30,000,State - GOA,Urban,20-24,83455,46026,37429,4235,1980,2255,79220,44046,35174,2349,1282,1067,7725,4407,3318,9483,5672,3811,38648,23223,15425,15826,6696,9130
2690,30,000,State - GOA,Urban,25-29,82709,42494,40215,5423,2219,3204,77286,40275,37011,2591,1318,1273,7828,4300,3528,9355,5315,4040,30842,17179,13663,19351,8526,10825
2691,30,000,State - GOA,Urban,30-34,77595,39261,38334,5452,2192,3260,72143,37069,35074,2687,1267,1420,7103,3726,3377,8574,4755,3819,30887,16803,14084,16172,7326,8846
2692,30,000,State - GOA,Urban,35-39,77912,39273,38639,6496,2542,3954,71416,36731,34685,3343,1482,1861,7487,3654,3833,9191,4760,4431,29630,16419,13211,14796,7269,7527
2693,30,000,State - GOA,Urban,40-44,68130,34942,33188,6664,2463,4201,61466,32479,28987,3624,1574,2050,6703,3333,3370,7905,4254,3651,24963,14238,10725,12165,6312,5853
2694,30,000,State - GOA,Urban,45-49,59129,30073,29056,6984,2484,4500,52145,27589,24556,4185,1770,2415,6633,3204,3429,6646,3661,2985,19965,11568,8397,9422,5045,4377
2695,30,000,State - GOA,Urban,50-54,47736,24535,23201,6379,2028,4351,41357,22507,18850,3901,1669,2232,5389,2689,2700,4797,2772,2025,15111,8921,6190,7840,4502,3338
2696,30,000,State - GOA,Urban,55-59,40469,19977,20492,6441,1842,4599,34028,18135,15893,3911,1567,2344,4417,2088,2329,3368,1919,1449,11791,6755,5036,6702,4218,2484
2697,30,000,State - GOA,Urban,60-64,36808,17820,18988,8455,2327,6128,28353,15493,12860,4740,2232,2508,3834,1992,1842,2564,1514,1050,8607,5074,3533,4728,3156,1572
2698,30,000,State - GOA,Urban,65-69,24129,11378,12751,6363,1635,4728,17766,9743,8023,3688,1798,1890,2387,1182,1205,1335,768,567,5062,3096,1966,2440,1745,695
2699,30,000,State - GOA,Urban,70-74,17222,7866,9356,5154,1363,3791,12068,6503,5565,2986,1473,1513,1840,939,901,736,428,308,3041,1858,1183,1307,928,379
2700,30,000,State - GOA,Urban,75-79,10100,4486,5614,2819,725,2094,7281,3761,3520,1876,889,987,1088,519,569,395,204,191,1915,1155,760,718,526,192
2701,30,000,State - GOA,Urban,80+,9449,3679,5770,3142,693,2449,6307,2986,3321,1562,645,917,912,399,513,398,191,207,1606,942,664,639,414,225
2702,30,000,State - GOA,Urban,Age not stated,1176,614,562,231,86,145,945,528,417,69,32,37,92,47,45,91,60,31,249,125,124,89,53,36
2703,31,000,State - LAKSHADWEEP,Total,All ages,64473,33123,31350,11920,5100,6820,52553,28023,24530,9410,4523,4887,12813,6500,6313,11305,5970,5335,13918,8275,5643,2302,1458,844
2704,31,000,State - LAKSHADWEEP,Total,0-6,7255,3797,3458,7255,3797,3458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,31,000,State - LAKSHADWEEP,Total,7,1111,566,545,335,168,167,776,398,378,767,391,376,0,0,0,0,0,0,0,0,0,0,0,0
2706,31,000,State - LAKSHADWEEP,Total,8,905,450,455,79,39,40,826,411,415,822,409,413,0,0,0,0,0,0,0,0,0,0,0,0
2707,31,000,State - LAKSHADWEEP,Total,9,1188,595,593,76,35,41,1112,560,552,1047,531,516,58,25,33,0,0,0,0,0,0,0,0,0
2708,31,000,State - LAKSHADWEEP,Total,10,1319,641,678,72,31,41,1247,610,637,896,457,439,343,151,192,0,0,0,0,0,0,0,0,0
2709,31,000,State - LAKSHADWEEP,Total,11,1249,606,643,44,26,18,1205,580,625,322,174,148,872,402,470,0,0,0,0,0,0,0,0,0
2710,31,000,State - LAKSHADWEEP,Total,12,1161,537,624,13,5,8,1148,532,616,73,43,30,1029,471,558,41,18,23,0,0,0,0,0,0
2711,31,000,State - LAKSHADWEEP,Total,13,1150,519,631,5,3,2,1145,516,629,27,16,11,982,438,544,125,60,65,0,0,0,0,0,0
2712,31,000,State - LAKSHADWEEP,Total,14,1119,551,568,12,3,9,1107,548,559,21,9,12,544,279,265,538,259,279,0,0,0,0,0,0
2713,31,000,State - LAKSHADWEEP,Total,15,1159,586,573,8,5,3,1151,581,570,14,11,3,227,143,84,832,393,439,71,30,41,0,0,0
2714,31,000,State - LAKSHADWEEP,Total,16,1133,530,603,12,4,8,1121,526,595,19,4,15,118,72,46,567,278,289,408,168,240,0,0,0
2715,31,000,State - LAKSHADWEEP,Total,17,1152,564,588,18,8,10,1134,556,578,20,7,13,71,41,30,289,180,109,747,323,424,0,0,0
2716,31,000,State - LAKSHADWEEP,Total,18,1140,579,561,19,9,10,1121,570,551,22,12,10,73,52,21,215,125,90,790,374,416,0,0,0
2717,31,000,State - LAKSHADWEEP,Total,19,1040,549,491,25,15,10,1015,534,481,19,6,13,114,61,53,179,118,61,662,323,339,0,0,0
2718,31,000,State - LAKSHADWEEP,Total,20-24,5829,3071,2758,113,60,53,5716,3011,2705,171,102,69,622,342,280,1271,679,592,2984,1614,1370,448,176,272
2719,31,000,State - LAKSHADWEEP,Total,25-29,5967,3135,2832,121,67,54,5846,3068,2778,252,137,115,975,486,489,1609,697,912,2023,1230,793,645,342,303
2720,31,000,State - LAKSHADWEEP,Total,30-34,5437,2777,2660,130,53,77,5307,2724,2583,382,153,229,1186,531,655,1552,705,847,1531,963,568,389,250,139
2721,31,000,State - LAKSHADWEEP,Total,35-39,5389,2756,2633,173,57,116,5216,2699,2517,627,253,374,1447,657,790,1215,629,586,1436,871,565,232,174,58
2722,31,000,State - LAKSHADWEEP,Total,40-44,4608,2453,2155,245,69,176,4363,2384,1979,606,223,383,1235,617,618,1041,563,478,1065,722,343,163,131,32
2723,31,000,State - LAKSHADWEEP,Total,45-49,3810,1975,1835,285,59,226,3525,1916,1609,687,248,439,865,405,460,788,473,315,849,580,269,117,106,11
2724,31,000,State - LAKSHADWEEP,Total,50-54,3066,1625,1441,367,48,319,2699,1577,1122,669,255,414,689,361,328,440,307,133,606,467,139,118,103,15
2725,31,000,State - LAKSHADWEEP,Total,55-59,2901,1513,1388,497,65,432,2404,1448,956,759,332,427,660,417,243,319,234,85,400,307,93,102,93,9
2726,31,000,State - LAKSHADWEEP,Total,60-64,2034,1046,988,548,93,455,1486,953,533,515,255,260,368,261,107,164,146,18,182,159,23,57,57,0
2727,31,000,State - LAKSHADWEEP,Total,65-69,1413,753,660,529,117,412,884,636,248,315,208,107,167,144,23,80,76,4,105,99,6,19,19,0
2728,31,000,State - LAKSHADWEEP,Total,70-74,849,410,439,419,105,314,430,305,125,175,139,36,71,64,7,11,9,2,24,20,4,5,4,1
2729,31,000,State - LAKSHADWEEP,Total,75-79,493,244,249,242,80,162,251,164,87,99,77,22,37,33,4,6,5,1,3,2,1,0,0,0
2730,31,000,State - LAKSHADWEEP,Total,80+,481,221,260,247,61,186,234,160,74,68,59,9,41,34,7,15,9,6,21,18,3,3,2,1
2731,31,000,State - LAKSHADWEEP,Total,Age not stated,115,74,41,31,18,13,84,56,28,16,12,4,19,13,6,8,7,1,11,5,6,4,1,3
2732,31,000,State - LAKSHADWEEP,Rural,All ages,14141,7243,6898,2853,1294,1559,11288,5949,5339,2116,1095,1021,3055,1522,1533,2181,1035,1146,2778,1640,1138,355,256,99
2733,31,000,State - LAKSHADWEEP,Rural,0-6,1815,950,865,1815,950,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,31,000,State - LAKSHADWEEP,Rural,7,272,136,136,122,61,61,150,75,75,149,74,75,0,0,0,0,0,0,0,0,0,0,0,0
2735,31,000,State - LAKSHADWEEP,Rural,8,237,114,123,43,21,22,194,93,101,192,92,100,0,0,0,0,0,0,0,0,0,0,0,0
2736,31,000,State - LAKSHADWEEP,Rural,9,295,158,137,27,15,12,268,143,125,246,135,111,17,6,11,0,0,0,0,0,0,0,0,0
2737,31,000,State - LAKSHADWEEP,Rural,10,312,154,158,16,8,8,296,146,150,223,123,100,70,23,47,0,0,0,0,0,0,0,0,0
2738,31,000,State - LAKSHADWEEP,Rural,11,319,151,168,16,11,5,303,140,163,88,43,45,211,95,116,0,0,0,0,0,0,0,0,0
2739,31,000,State - LAKSHADWEEP,Rural,12,256,119,137,4,1,3,252,118,134,13,8,5,214,103,111,23,7,16,0,0,0,0,0,0
2740,31,000,State - LAKSHADWEEP,Rural,13,262,98,164,1,0,1,261,98,163,10,7,3,220,82,138,29,9,20,0,0,0,0,0,0
2741,31,000,State - LAKSHADWEEP,Rural,14,240,90,150,2,0,2,238,90,148,11,5,6,129,42,87,97,43,54,0,0,0,0,0,0
2742,31,000,State - LAKSHADWEEP,Rural,15,235,111,124,1,1,0,234,110,124,9,8,1,62,41,21,157,59,98,4,1,3,0,0,0
2743,31,000,State - LAKSHADWEEP,Rural,16,217,81,136,3,0,3,214,81,133,9,2,7,24,15,9,111,46,65,68,18,50,0,0,0
2744,31,000,State - LAKSHADWEEP,Rural,17,231,109,122,3,1,2,228,108,120,6,2,4,19,12,7,66,34,32,134,57,77,0,0,0
2745,31,000,State - LAKSHADWEEP,Rural,18,247,117,130,4,2,2,243,115,128,11,6,5,22,16,6,51,23,28,151,68,83,0,0,0
2746,31,000,State - LAKSHADWEEP,Rural,19,217,107,110,4,2,2,213,105,108,6,2,4,28,16,12,44,24,20,116,53,63,0,0,0
2747,31,000,State - LAKSHADWEEP,Rural,20-24,1280,680,600,28,15,13,1252,665,587,49,29,20,183,111,72,263,141,122,599,310,289,56,27,29
2748,31,000,State - LAKSHADWEEP,Rural,25-29,1305,682,623,25,17,8,1280,665,615,60,43,17,243,125,118,287,101,186,446,264,182,85,48,37
2749,31,000,State - LAKSHADWEEP,Rural,30-34,1235,642,593,30,13,17,1205,629,576,80,38,42,271,115,156,334,143,191,346,227,119,72,52,20
2750,31,000,State - LAKSHADWEEP,Rural,35-39,1116,590,526,32,11,21,1084,579,505,123,59,64,343,165,178,220,108,112,268,174,94,38,33,5
2751,31,000,State - LAKSHADWEEP,Rural,40-44,916,478,438,33,12,21,883,466,417,122,52,70,280,145,135,162,75,87,211,129,82,26,23,3
2752,31,000,State - LAKSHADWEEP,Rural,45-49,762,405,357,39,15,24,723,390,333,154,62,92,169,75,94,146,86,60,159,115,44,26,22,4
2753,31,000,State - LAKSHADWEEP,Rural,50-54,669,368,301,51,11,40,618,357,261,155,70,85,181,92,89,81,54,27,127,97,30,21,20,1
2754,31,000,State - LAKSHADWEEP,Rural,55-59,577,298,279,94,13,81,483,285,198,151,73,78,174,97,77,55,38,17,65,53,12,11,11,0
2755,31,000,State - LAKSHADWEEP,Rural,60-64,425,227,198,113,20,93,312,207,105,103,55,48,108,70,38,29,24,5,38,33,5,12,12,0
2756,31,000,State - LAKSHADWEEP,Rural,65-69,319,175,144,135,26,109,184,149,35,65,45,20,53,45,8,12,12,0,32,29,3,6,6,0
